ETH-Ask,ETH-Bid,ETH-Last,BTC-Ask,BTC-Bid,BTC-Last,BCH-Ask,BCH-Bid,BCH-Last,LTC-Ask,LTC-Bid,LTC-Last,BSV-Ask,BSV-Bid,BSV-Last,XMR-Ask,XMR-Bid,XMR-Last
137.25999997,136.9,136.9,3792.05962399,3789.34057256,3789.34057256,159.94295264,158.79873173,159.17805235,31.53998368,31.29047869,31.29047869,86.99999997,86.55967592,87,47.53289991,47.07965482,47.0796545
136.61000001,136.41,136.53,3795.40267707,3787.20529646,3785.68952859,159.94295264,158.87973767,159.17805235,31.53998231,31.29047841,31.53998237,87,86.559676,87,47.5328988,47.07965761,47.07965528
136.91,136.64,136.82,3795.80939897,3787.4750214,3795.80939897,159.91761352,158.87973768,159.17805235,31.48633434,31.29047837,31.53998237,87,86.559676,87,47.57246801,47.2103106,47.07965528
136.79,136.48,136.79,3795.92070654,3787.5860845,3795.80939897,159.9135931,158.87973768,159.91359312,31.44206457,31.29047837,31.53998237,87,86.55967603,87,47.58632096,47.23459014,47.07965528
136.63,136.24,136.05,3794.40233826,3785.54373944,3790,159.91357806,158.86840696,159.91359312,31.44206375,31.17965823,31.53998237,87,86.5596761,87,47.58632105,47.18785428,47.07965528
136.41,136.16,136.21,3794.40233826,3785.54373947,3793.51324488,159.6779135,158.86840696,159.91357781,31.44206201,31.20501897,31.53998237,87,86.5596761,87,47.68940931,47.29521976,47.58632105
136.58999994,136.33000004,136.33000004,3795.78310982,3785.54373944,3795.92070654,159.59553293,158.41861981,158.8684069,31.41009066,31.20501904,31.53998237,86.99999995,86.55967609,87,47.51761961,47.1878552,47.58632105
135.36,135.01,135,3777.72630979,3762.28671502,3775,159.39150516,157.60018646,158,31.36479442,30.91207177,31.05691189,87,85.91441511,86.99999995,47.51761704,46.7181008,47.58632105
135.45501378,135.2,135.09,3781.07282839,3769.75319452,3782.6924179,159.39143636,157.89837574,159.39144555,31.24633385,31.00946962,31.05691189,86.99999985,86.03095175,86.99999995,47.51761232,46.9854756,47.58632105
135.80999997,135.44,135.45501378,3781.2066772,3772.10075564,3771.521174,158.83586512,157.72473737,159.39144555,31.30568781,31.01111003,31.05691189,86.99999976,86.03095175,86.99999995,47.51761128,46.98547595,47.58632105
135.27,135.00000001,135.09,3778.5862613,3767.27407156,3765.91764404,158.29881676,157.17005305,159.39144555,31.25130524,30.94978927,31.05691189,86.99999976,86.07098511,86.99999995,47.51760536,46.82219791,47.58632105
135.22,134.92,135.14,3774.03146649,3768,3765.15324213,157.33905389,156.09094854,157.17,31.24496991,30.89821458,31.05691189,86.99999976,86.07098549,86.99999995,47.5176196,47.02457268,47.58632105
134.76,134.37,134.67,3766.72186459,3758.66751648,3763.58696571,155.99999985,155.10001714,156,31.21385525,30.70716767,30.59779809,86.99999838,85.90638933,85.91441481,47.51761547,46.74614475,47.58632105
135.1,134.69000003,134.93,3773.36454769,3767.98976123,3770.41505156,155.99999975,155.18138328,155.98994998,31.21005797,30.78045791,30.59779809,86.9999965,85.90638934,85.91441481,47.51761375,47.32592434,47.58632105
134.75999997,134.37,134.93,3769.20776685,3759.42682353,3770.41505156,155.99999975,155.25045672,155.98994998,31.20450397,30.63145264,31.20580053,86.99999338,85.90638931,85.91441481,47.5176126,46.82700137,47.58632105
135.22,135,134.9,3769.99999994,3765.67837055,3764.17270144,155.99999975,155.98994998,155.98994998,31.1995973,30.80043684,31.20580053,86.97241297,85.90638931,85.91441481,47.43116482,47.1023534,46.82700212
135.03,134.68,134.7,3761.44333367,3750.55068551,3762.84525832,155.99881544,155.15321059,155.98994998,31.19043763,30.75368934,31.20580053,86.68871961,85.49208109,85.90638931,47.37541634,46.99423696,46.82700212
135.08,134.72000006,135.18,3765.817686,3755.21404514,3762.44161667,155.84553609,155.15321065,155.98994998,31.17841303,30.75284679,31.20580053,86.68871703,85.41801523,85.90638931,47.44783979,46.99423696,46.82700212
135.03,134.70000002,135,3761.02973382,3749.17882481,3762.44161667,155.99999975,155.18487113,155.99999972,31.16823788,30.60541078,31.20580053,86.68871512,85.24278216,85.90638931,47.41627617,47.05856197,46.82700212
135.64,135.36,135,3765.817686,3764.89760029,3764.89760029,157.07493992,156.05221501,155.99999975,31.1589867,30.67769186,31.20580053,86.68871512,85.28297259,85.90638931,47.46777341,47.11361322,46.82700212
135.63,135.30000001,135.71,3768.56447123,3757.28228442,3768.56447123,157.07488506,156.35920632,155.99999975,31.14760893,30.72344905,31.20580053,86.56756798,85.40308099,85.90638931,47.44347275,47.09210892,47.44347292
135.24,134.93,135.63,3764.37490093,3758.28228449,3768.5644712,157.02501448,156.21275391,157.07488506,31.1349374,30.65803649,31.20580053,86.56756798,85.40308375,85.90638931,47.30232887,47.09210884,47.44347292
135.38,135.05,135.63,3762.82492543,3757.28228433,3758.28228449,157.25270776,156.46477824,157.07488506,31.09562076,30.67270455,31.20580053,86.56756798,85.40308619,85.90638931,47.38352271,47.09210916,47.34028115
135.08,134.77,135.24,3761.2067672,3751.57816774,3751.57816774,156.73975297,155.86440375,157.07488506,31.08599889,30.65909203,31.20580053,86.56756798,85.40308889,85.90638931,47.38352271,47.09210906,47.34028115
134.81,134.53,134.65,3758.86836773,3749.65132409,3751.57816774,156.58869556,155.86440381,156.68079481,30.9333415,30.65909202,30.65909203,86.03678345,85.40308914,85.90638931,47.38352271,47.09210906,47.09210906
134.4,134.15,134.65,3752.21295493,3745.20763662,3752,156.69812781,155.35869069,156.58869556,30.92830866,30.62410208,30.65909203,85.92953904,85.24278216,85.90638931,47.48372196,47.09210884,47.49210526
134.02,134.00000001,134.65,3747.35717696,3744.76193261,3747.35717699,156.46773192,155.58816651,156.58869556,30.92238414,30.5586151,30.62410208,86.00419201,85.24278216,85.90638931,47.2333723,47.09210883,47.49210526
133.79,133.7531907,133.7531907,3739.12601121,3730.00000008,3730.74633244,156.21544121,155.38295565,155.38295547,30.59999993,30.46703827,30.5586151,86.00419201,85.24278216,85.90638931,47.3259442,46.89901952,47.09210883
133.79,133.55,133.37,3739.73661069,3735.80559457,3739.73661075,156.2379277,155.38295572,155.38295547,30.60685116,30.46703843,30.54999998,85.67837052,85.2427822,85.90638931,47.24117911,46.89901964,47.09210883
132.66999999,132.42,132.49,3738.7335043,3727.54062426,3728.59261461,156.00324566,155.10001709,155.38295547,30.5080626,30.31789544,30.31789518,85.99999983,85.00000003,85.15859089,47.24117583,46.8,47.09210883
132.84,132.52,132.94,3739.83243332,3727.68966653,3742.20620013,155.67939992,155.10001709,155.38295547,30.46511342,30.31786106,30.31789518,85.75714294,85,85.15859089,47.24117912,46.91601787,47.09210883
133.42999997,133.16,133.00514091,3733.29580183,3730.94353593,3733.29580183,155.89790544,155.10001736,156.004309,30.53925997,30.31800621,30.46511345,85.75714227,85,85,47.20734859,46.91601795,47.09210883
134.09999997,133.66,134.1,3750.63979708,3739.41127241,3745.51,156.50029604,155.10001804,155.89790549,30.62107405,30.36587827,30.46511345,85.75714142,85.00000003,85.7571414,47.32307108,46.91601894,47.09210883
133.97,133.73,134.07,3747.92272868,3739.10970118,3740.20470179,156.46358464,155.10006727,156.454943,30.62107403,30.45717119,30.46511345,85.45538679,85,85.7571414,47.36608759,47.03361545,47.09210883
133.68999997,133.43,133.69,3746.96991878,3739.10970118,3740.20470179,156.21377895,155.35908456,156.454943,30.62107403,30.45723956,30.53912277,85.3629468,85,85.7571414,47.12502534,46.83660651,47.09210883
133.67999997,133.48,133.48,3741.06115969,3732.87691094,3741.06115969,156.12649436,155.35908457,156.454943,30.62107403,30.45727561,30.53912277,85.49193841,85.00000015,85.7571414,47.09003495,46.76791522,46.76791522
133.72999997,133.53,133.66,3744.82849614,3734.51430798,3744.08581446,156.06018472,155.35908456,156.454943,30.62107411,30.46818648,30.45736817,85.49193841,85.00000015,85.7571414,47.32918988,46.97925743,46.76791522
134.22283793,133.96,133.73,3748.04558366,3739.14203851,3748.04558378,156.06018472,155.35908474,156.454943,30.62107411,30.50396375,30.62107411,85.62233611,85.00000015,85.7571414,47.38877371,47.073007,46.76791522
134.06,133.65,133.73,3745.39904337,3737.35371916,3745.39904337,155.91655892,155.35908456,156.454943,30.62107411,30.50398107,30.62107411,85.62233614,85.00000015,85.7571414,47.1009902,46.82883383,46.76791522
134.13,133.73,133.73,3745.39904325,3737.35371919,3745.3990434,156.0939717,155.35908456,155.90571263,30.62107411,30.50398142,30.62107411,85.56321986,85.00000019,85.7571414,47.10875806,46.79368858,46.76791522
133.77,133.37,133.73,3744.22083767,3737.3537191,3737.3537191,156.09397167,155.47,155.90571263,30.62107411,30.50398392,30.62107411,85.56321986,85.00000019,85.7571414,47.07223928,46.75826143,46.76791522
133.9,133.77,133.77,3745.37691026,3737.3682021,3745.37691035,156.21481441,155.47,155.90571263,30.62107411,30.51858532,30.62107411,85.56321986,85.00000019,85.7571414,47.07223928,46.75826143,46.76791522
134.04,133.87,133.77,3756.27700978,3747.01830539,3745.25156644,156.44895836,155.47000009,155.47000001,30.62107411,30.49793055,30.62107411,85.63734241,85.00000019,85.00000019,47.19839524,46.75826162,46.76791522
134.04,133.81,133.81,3754.28807789,3743.04863129,3754.28807789,156.44418235,155.47000011,155.47000001,30.62107411,30.49935329,30.62107408,85.68948038,85.00000026,85.68948,47.20494581,46.79762017,46.76791522
134.14,133.81,134.14,3751.18383291,3739.9536796,3737.58987378,156.58509513,155.71652213,155.47000001,30.62107411,30.50506102,30.62107408,85.72263155,85.00000043,85.68948,47.1367894,46.81216631,46.76791522
134.14,134.1,134.1,3749.72315681,3741.49737653,3741.49737653,156.58497597,155.71652218,155.47000001,30.62107408,30.48211496,30.62107408,85.72263155,85.00000043,85.68948,47.13678936,46.84789092,46.76791522
133.98,133.77,133.77,3746.04429879,3738.49737656,3741.49737653,156,155.47000554,155.47000001,30.62107408,30.45808097,30.62107408,85.72263153,85.00000043,85.68948,47.13678935,46.74069216,46.76791522
134.14,133.86,133.77,3746.04429879,3740.0201247,3738.49737659,156,155.54800429,155.47000001,30.60541147,30.43384185,30.62107408,85.72263153,85.00000026,85.68948,47.06659573,46.73858842,46.76791522
134.78999999,134.39,134.34999999,3758.4461982,3747.19430306,3758.50662585,156.86774174,155.54802271,156,30.62107411,30.44288645,30.62107408,85.91061958,85.00000028,85.68948,47.23324568,46.83405883,46.76791522
134.61,134.32,134.78999998,3756.61275058,3746.65575261,3746.65575261,156.71929537,155.77991181,156,30.62107408,30.48260553,30.62107408,85.8964813,85.00000045,85.68948,47.2573786,46.93572949,47.10317778
134.39999995,134.08,134.46,3758.03867828,3746.65575277,3756.45563676,156.43001064,155.64047849,156,30.62107403,30.48260569,30.62107408,85.89648129,85.00000045,85.68948,47.28233559,46.89240712,47.23413095
134.3,134.01,134.46,3756.17406866,3747.65575279,3746.65575279,156.36546972,155.64047849,156.36546979,30.621074,30.48260594,30.48260586,85.85603772,85.00000045,85.68948,47.28233541,46.98680832,47.23413095
134.25,133.95,134.46,3755.94199321,3749,3755.94199324,156.22838751,155.43567279,156.36546979,30.60884057,30.48260618,30.48260586,85.76728294,85.00000045,85.68948,47.17950451,46.87435993,47.23413095
134.23999997,133.93,134.46,3756.33258849,3746.66000009,3746.66000009,156.16105475,155.35908465,156.36546979,30.60884039,30.45882434,30.48260586,85.76728293,85.00000045,85.68948,47.17028093,46.7658018,47.23413095
134.15999995,133.73,134.46,3753.95559158,3746.66,3746.66000009,156.34540665,155.3590849,156.36546979,30.62107405,30.43490645,30.48260586,85.61377785,85.00000026,85.68948,47.17028107,46.8373371,47.23413095
134.04,133.7,133.6,3754.35719518,3746.66,3750,156.0465484,155.35908923,156.34540662,30.62107403,30.48260587,30.48260586,85.93626921,85.00000051,85.68948,47.51761151,46.83733738,47.23413095
133.9,133.63000001,133.98,3752.83634549,3747.00000123,3753.95559152,155.97353846,155.35908456,156.34540662,30.62107408,30.52636611,30.62107403,85.93626907,85.00000075,85.68948,47.0753442,46.78437775,47.23413095
133.84,133.57,133.98,3748.83682189,3739.01085905,3746.5,155.80640315,155.10001709,155.35908456,30.62107408,30.52636678,30.62107403,85.64550051,85.00000058,85.68948,47.05940104,46.73292619,47.23413095
133.84,133.47,133.47,3747.7974316,3738.01515109,3738.01329809,155.66704777,155.10001712,155.35908456,30.62107408,30.52636705,30.62107403,85.5691998,85.00000058,85.68948,47.10004357,46.73292614,47.23413095
133.63,133.13,133.83,3740.32047759,3734.50697738,3738.01329809,155.75432207,155.10001709,155.35908456,30.62107408,30.48513678,30.62107403,85.5691998,85.00000057,85.68948,47.06508245,46.64153139,47.08305665
133.57,133.19000008,133.19,3739.32047738,3731.73700671,3731.81519853,155.74672198,155.10001709,155.35908456,30.62107403,30.51567826,30.62107403,85.55606438,85.00000057,85.68948,46.9869647,46.64506444,47.08305665
133.58,133.35,133.58,3743.47973663,3736.26707193,3739.32047744,155.74672192,155.10001714,155.67897515,30.62107408,30.5156789,30.62107403,85.51454739,85.00000058,85.68948,46.9869647,46.64506476,47.08305665
133.68,133.47,133.5,3743.47973663,3734.00000003,3743.4797366,155.74672191,155.10001709,155.74672191,30.62107408,30.51567941,30.62107403,85.49409008,85.00000058,85.68948,46.9869647,46.64506562,47.08305665
133.93,133.66000003,133.68,3750.2237813,3739.09347941,3743.47973666,155.74672181,155.10001715,155.74672192,30.64777,30.51104569,30.64777,85.49408999,85.00000058,85.49408999,46.98696467,46.63719031,46.98696467
133.88,133.6,133.93,3748.81529039,3741,3750.05075955,155.74672178,155.10001714,155.74672181,30.64776992,30.51106369,30.64777,85.49408997,85.00000058,85.49408999,46.98696464,46.67019946,46.98696467
133.86,133.57,133.59,3753.43521555,3742.1983221,3755.93273312,155.74672167,155.10001715,155.74672181,30.64776987,30.51011279,30.64777,85.49408997,85.00000058,85.49408999,46.98696464,46.67020004,46.98696464
133.88,133.59,133.59,3753.11921376,3744,3743.35198532,155.74672161,155.10001718,155.74672181,30.64512012,30.46347904,30.64777,85.49408997,85.00000058,85.49408999,46.98696464,46.67020078,46.98696464
133.93,133.79,133.59,3755.21332772,3746.17553342,3746.17553348,155.74672186,155.10001718,155.74672181,30.63193227,30.47524844,30.64777,85.49408997,85.00000058,85.49408999,46.98696464,46.65528701,46.98696464
134.42,134.09,134.62,3758.22183717,3748.61328399,3758.22,155.74672192,155.22747308,155.74672192,30.64776982,30.51738985,30.64777,85.49408995,85.00000058,85.49408999,46.98696467,46.65528723,46.98696464
134.37,134.09,134.62,3757,3746.86997701,3746.86997701,155.74672178,155.10001718,155.74672192,30.6240293,30.46693618,30.64777,85.49408995,85.00000058,85.49408993,46.94322561,46.65528724,46.98696464
134.47,134.4,134.4,3755.99999997,3747.69722091,3757.77094107,155.74672189,155.15037337,155.74672192,30.6240293,30.4675634,30.46706361,85.49408997,85.00000058,85.49408993,46.96997427,46.65528739,46.65528724
134.53,134.22,134.46,3755.88377345,3748.58035128,3748.86044853,155.74672192,155.15037337,155.74672192,30.62402925,30.47690312,30.6240293,85.62611104,85.6,85.49408999,46.96997427,46.65528755,46.65528724
134.45,134.43,134.43,3755.88458944,3746.74854824,3748.86044853,155.74672183,155.10001718,155.74672183,30.62402925,30.48489259,30.6240293,85.62611104,85.00000058,85.62611104,46.96997427,46.61799933,46.65528724
134.43,134.17,134.43,3755.88458941,3748.88299094,3749.07292773,155.74672192,155.10001724,155.74672183,30.62402925,30.48496965,30.6240293,85.62611101,85.00000058,85.62611104,46.96997424,46.64524026,46.65528724
134.47999997,134.25,134.43,3755.88458941,3749.87889487,3749.07292773,155.74672192,155.20760059,155.74672183,30.62402925,30.48496996,30.6240293,85.62611101,85.00000058,85.62611104,46.98696467,46.66812125,46.65528724
134.83,134.50000006,134.48,3755.88458941,3753.08117066,3755.88458941,155.74672192,155.40496028,155.74672192,30.64777,30.51754787,30.6240293,85.74559556,85.00301296,85.62611104,46.9869647,46.72325956,46.65528724
134.34,133.97,134.34,3758.50662576,3753.08117054,3758.22183723,156.1842058,155.42929099,155.74672198,30.75366131,30.54416697,30.6,85.74559551,85.00301313,85.62611104,46.98696464,46.72325972,46.65528724
134.22,134.15,134.21999997,3758.50662579,3755.05369964,3758.50662585,156.34638428,155.52035859,155.74672198,30.70576429,30.54777056,30.6,85.81247118,85.06394844,85.62611104,46.98696467,46.72325984,46.65528724
134.36,134.03,134.21999997,3758.77779991,3754.17486686,3758.7778,156.34636072,155.70000009,155.74672198,30.70576414,30.54777818,30.6,85.87863631,85.06394844,85.8124712,46.9869647,46.83000001,46.65528724
134.33,133.96,134.21999997,3758.77779991,3754.70618211,3758.7778,156.47854488,155.70000009,155.74672198,30.69363045,30.57778421,30.6,85.87863631,85.16394852,85.87863631,46.9869647,46.83000012,46.65528724
134.4,134.27,134.34,3758.77779994,3757.0285262,3758.7778,156.47854471,155.70143343,155.74672198,30.69363045,30.57778432,30.6,85.87863631,85.16394852,85.87863631,46.9869647,46.83000022,46.65528724
134.4,134.08000003,134.34,3758.77779994,3753.72426278,3758.77779991,156.47854482,155.7652342,155.74672198,30.72490917,30.57778786,30.74044386,85.87863631,85.16394852,85.87863631,46.9869647,46.787014,46.65528724
134.4,134.18,134.08000012,3758.77779989,3753.73955521,3753.24389146,156.47854214,155.60138011,156.47854214,30.72490909,30.57778795,30.74044386,85.87863631,85.16394852,85.87863631,47.22908634,46.89151746,46.9869647
134.08000012,134.07,134.08000012,3758.77779997,3753.08117054,3753.08117054,156.36252936,155.60138011,156.47854214,30.7449075,30.57778806,30.74044386,85.87863631,85.16394852,85.87863631,47.29189478,46.95933945,46.9869647
134.36,134.09000003,134.08000012,3758.7778,3757.08117054,3758.77779997,156.36252936,155.6013802,156.47854214,30.74490752,30.57778861,30.74044386,85.8786363,85.16394852,85.87863631,47.29189477,46.97144431,46.9869647
134.39999997,134.15,134.08000012,3758.77779997,3755.1,3758.77779997,156.36252936,155.70138015,156.47854214,30.74490755,30.60000021,30.74490752,85.85659388,85.16394852,85.87863631,47.51761375,47.28607512,46.9869647
134.39999997,134.08000012,134.08000012,3758.77779997,3749.95388445,3755.08117054,156.59318365,155.70142027,156.64689756,30.7009075,30.5900004,30.74490752,85.77734301,85.16394852,85.87863631,47.51761369,47.24539011,46.9869647
134.4,134.14,134.08000012,3758.77779994,3752.28840937,3755.08117054,156.59318372,155.70153451,156.59318365,30.7009075,30.59000009,30.70090747,85.70064986,85.16394851,85.87863631,47.51761372,47.24539012,46.9869647
134.32,134.08000012,134.08000012,3751.22287782,3748.31723093,3748.31723093,156.55150467,155.70160747,156.59318361,30.64227274,30.5777842,30.5777842,85.64689814,85.09789756,85.87863631,47.69999978,47.33890069,47.6040989
134.08000012,134.08,134.08000012,3748.30320543,3742.75232249,3748.30320543,156.60522668,155.701633,156.59318361,30.62246099,30.5777842,30.5777842,85.53693852,85.00000005,85.87863631,47.34248699,47.24539008,47.24539008
134.22,134.08000012,134.08000012,3753.99156843,3745.05313713,3753.99156847,156.60522664,155.70164304,156.60522664,30.71663916,30.5777842,30.5777842,85.44961263,85.00000005,85.87863631,47.34248698,46.96102554,47.24539008
134.16000012,134.08000012,134.08000012,3755.8554514,3747.2338032,3755.85545158,156.52103802,155.70166515,156.60522664,30.71663665,30.5777842,30.5777842,85.44961263,85.00000005,85.87863631,47.27376249,46.9060232,47.24539008
134.16000012,134.1,134.08000012,3755.8554514,3755,3755,156.52103774,155.70171144,156.60522664,30.71663461,30.5777842,30.5777842,85.44961263,85.00000006,85.87863631,47.50102135,47.09485303,47.33484534
134.22,134.12,134.17,3758.77779997,3750,3755,156.6125371,155.70182764,156.60522664,30.71663242,30.5777842,30.5777842,85.44961263,85.00000006,85.87863631,47.48040045,47.13220844,47.33484534
134.21999997,134.12,134.21999997,3758.30344144,3758.10403239,3758.10403239,156.60459903,155.7019267,156.60522664,30.71662983,30.5777842,30.71663001,85.44961263,85.00000006,85.87863631,47.41824926,47.07548573,47.43952631
134.21999997,134.12,134.21999997,3763.09287685,3754.4106138,3763.09287685,156.60459883,155.70207418,156.60522664,30.7462494,30.5777842,30.71663001,85.44961263,85.00000006,85.87863631,47.39243018,47.06892285,47.43952631
134.213,134.12000017,134.21999997,3763.78501909,3752.66360658,3752.66360658,156.44158682,155.70208712,156.60459879,30.74624589,30.5777842,30.71663001,85.44961263,85.00000006,85.87863631,47.45094154,47.10354205,47.43952631
134.213,134.12,134.213,3763.78501904,3752.51714073,3763.78501904,156.3157615,155.70208717,156.60459879,30.71662723,30.5777842,30.5777842,85.44961263,85.00000006,85.87863631,47.43444841,47.10354224,47.43952631
134.211,134.12,134.213,3761.56755335,3750.74715524,3752.51714073,156.12554883,155.70138015,156.60459879,30.71662455,30.5777842,30.5777842,85.44961263,85.00000006,85.87863631,47.39240919,47.08757106,47.43952631
134.211,134.12,134.12,3758.22183719,3750.12217701,3763.78501908,156.45399595,155.70138025,156.12554883,30.71662219,30.5777842,30.5777842,85.44961263,85.00000006,85.87863631,47.50372068,47.18986213,47.44044139
134.211,134.12,134.12,3761.88305215,3751.69765297,3761.88305209,156.47161647,155.70138025,156.12554883,30.71661956,30.5777842,30.5777842,85.44961263,85.00000006,85.87863631,47.50372077,47.33580842,47.44044139
134.21099998,134.08000012,134.08000012,3759.96674061,3750,3750,156.30872827,155.70138015,156.12554883,30.71661687,30.5777842,30.5777842,85.44961263,85.00000006,85.00000006,47.50372077,47.33580866,47.44044139
134.08,133.77,134.08,3758.53387305,3750,3750,156.25360377,155.70138015,156.12554883,30.7166162,30.5777842,30.5777842,85.44961263,85.00000005,85.00000006,47.43714997,47.14533937,47.15535871
133.86,133.62,134.08,3758.56707973,3747.81532921,3747.81532921,155.98880082,155.58424,155.70138015,30.71661396,30.42038348,30.71661552,85.44961263,85.00000005,85.00000006,47.39854885,47.11816272,47.15535871
133.86,133.8,133.86,3758.56707967,3748.38578758,3747.81532921,156.02279363,155.58424,155.70138015,30.71614526,30.42038348,30.71661552,85.44961263,85.00000005,85.00000006,47.44482345,47.1177225,47.15535871
133.99999994,133.8,133.86,3758.56707964,3749.94853932,3758.56707967,156.0835895,155.58424,155.58424,30.71575995,30.42038355,30.71661552,85.44961263,85.00000005,85.00000006,47.44482345,47.09953155,47.15535871
134,133.93,133.81,3758.99999997,3755.00000003,3759,155.92438276,155.58424,155.58424,30.7157549,30.42038543,30.42038517,85.44961263,85.00000005,85.00000006,47.7,47.43751376,47.50372077
134.52,134.19,134.4,3773.80553239,3769.94019003,3770.74,156.36213405,155.584259,155.58424,30.74624896,30.49813209,30.71575434,85.72726979,85.00000023,85.00000006,47.69999996,47.43751381,47.50372077
135.53,135.1,135.1,3786.4848,3781.99524486,3788,157.80244278,155.58427091,156.362134,30.85193381,30.71575434,30.85193381,85.87863631,85.00000023,85.00000006,47.7,47.33547698,47.50372077
135.18,135.1,135.1,3777.42052509,3774.5708826,3777.42052512,158.00693414,156.97756109,156.362134,30.85193381,30.71575461,30.85193381,85.87863629,85.00000023,85.00000006,47.63329847,47.30009862,47.50372077
134.77999999,134.5,134.78,3770.19787478,3767.80856677,3770.19787481,157.45390171,156.61736827,156.362134,30.85193378,30.71575434,30.85193381,85.82859045,85.00000023,85.00000006,47.53638088,47.16460952,47.50372077
134.78,134.59,134.59,3774.20984656,3767.69623095,3771.84994182,157.64896066,156.68001268,157.45390171,30.85193381,30.71575434,30.85193381,85.82859046,85.00000023,85.00000006,47.53638079,47.16460957,47.50372077
134.76,134.5,134.59,3769.67234728,3765.74252408,3769.0221468,157.08828603,156.36213411,157.45390171,30.85193381,30.71575434,30.85193381,85.76917069,85.00000023,85.00000006,47.48250644,47.16461031,47.50372077
134.79,134.5,134.59,3769.67234722,3765,3765.07696881,157.08828603,156.36213412,157.45390171,30.92728485,30.71575434,30.85193381,85.72275672,85.00000023,85.00000006,47.7,47.34864933,47.53638079
134.91,134.56,134.79,3772.98108877,3767.36592528,3772.98108877,157.03882285,156.36213409,157.45390171,30.92728485,30.73207611,30.85193381,85.72275655,85.00000006,85.00000006,47.7,47.50251567,47.53638079
134.83,134.55,134.79,3770.13562084,3767,3770.13562084,157.03882285,156.36213409,156.36213409,30.92728477,30.73207615,30.85193381,85.72275635,85.00000011,85.00000006,47.52431377,47.24611247,47.53638079
134.88,134.58,134.55,3776.18896543,3767.00000003,3776.18896543,157.37302974,156.44313156,156.36213409,30.92728477,30.71575455,30.85193381,85.72275635,85.00000013,85.00000006,47.44822636,47.23605181,47.53638079
134.93,134.63000022,134.63,3777.13894934,3771.29578811,3774.19321947,157.4265426,156.67818521,156.36213409,30.92728485,30.75411562,30.85193381,85.72275635,85.00000013,85.00000006,47.55717177,47.2853331,47.53638079
135.1,134.85,134.63,3775.62809374,3771.77608526,3775.62809374,157.45390162,156.74075131,157.42654263,30.92728443,30.71575459,30.85193381,85.72275652,85.0453379,85.00000006,47.59670622,47.24266715,47.53638079
135.09999997,134.96,134.63,3778.74252405,3774.52232297,3777.78132747,157.45390168,156.8150815,156.74075131,30.92728257,30.71575446,30.85193381,85.72275652,85.0453379,85.00000006,47.56789349,47.24266715,47.56789349
135.05999999,134.949,134.949,3771.85,3769.52146614,3774.92863755,157.45390168,156.8836914,156.74075131,30.92728052,30.71575434,30.85193381,85.42275652,85.0453379,85.42275652,47.59164975,47.24266723,47.56789349
134.84,134.8,134.91,3770.02582866,3767,3770.20290771,157.45390168,156.88369143,157.45390168,30.92727792,30.71575434,30.92727999,85.42275652,85.0453379,85.42275652,47.64982002,47.34319604,47.56789349
134.85,134.7,134.8,3772.42101507,3767.00000012,3771,157.45390165,156.79178317,157.4539016,30.92727519,30.71575434,30.92727999,85.7227567,85.0453379,85.72275672,47.54004114,47.19845475,47.64981999
134.86999997,134.7,134.7,3774,3767.00000012,3768.92598372,157.45390162,156.79178319,157.4539016,30.92727297,30.71575447,30.92727999,85.7227567,85.0453379,85.72275672,47.46372866,47.19845499,47.64981999
134.70999997,134.43,134.43,3771.93796627,3768.92598372,3768.92598372,157.09515764,156.4102185,157.4539016,30.92725347,30.71575434,30.92727999,85.7227567,85.04533791,85.72275672,47.43460954,47.14477989,47.64981999
134.72248263,133.91000001,134,3732.26170048,3711.78218274,3735.97021718,155.32425764,154,154.16510415,30.66678697,30.10384194,30.20180908,85.72275479,83.72849742,84.72723996,47.15484481,46.50000001,46.61799923
133.6,133.27000001,133.65,3724.91351658,3713.94803722,3718.13631768,154.85853402,153.25478234,153.40317174,30.56855024,30.12384168,30.20180908,85.72275294,84.17627717,84.72723996,47.15483875,46.50000001,46.61799923
133.95,133.66,133.65,3723.31116608,3715.98066474,3715.98066474,154.8585326,153.52789766,153.40317174,30.55652552,30.12384168,30.20180908,85.72275171,84.33651796,84.72723996,46.86066475,46.50000072,46.61799923
134.11,133.75,133.84,3732.22644895,3722.58001025,3724.34403591,154.84999907,153.56169099,153.40317174,30.49333751,30.20180908,30.20180908,85.72275058,84.33652115,84.72723996,46.86847524,46.61799924,46.86066475
134.07,133.76,133.9,3730.10566457,3722.27172662,3730.10566451,154.84998697,152.98812631,154.84999885,30.48373251,30.20180908,30.20180908,85.72275058,84.61043538,84.72723996,47.02327059,46.61799924,46.86847524
133.93,133.61,133.9,3730.10566454,3725.24640366,3725.24640366,154.84990829,153.42777137,154.84999885,30.20180908,30.12384234,30.12384234,85.48289306,84.61043546,84.72723996,46.82591208,46.61799923,46.86847524
133.96999999,133.64,133.64,3728.76587724,3721.25732082,3728.76587721,154.8498309,153.22405466,153.42777151,30.20180908,30.12384168,30.20180908,85.43774486,84.61043546,84.72723996,47.01077915,46.61799923,46.86847524
133.79999986,133.59,133.43,3721.73319105,3716.65360091,3710.78152653,154.77768725,153.04263815,154.77772556,30.20180908,30.10384168,30.20180908,85.43774465,84.6104355,84.72723996,46.71887684,46.61799923,46.86847524
